epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,636.731,1.64919,1.07511,0.98667,0.59967,0.57207,0.60671,0.31827,1.7962,1.31995,1.15918,0.000406,0.000406,0.000406
32,657.074,1.68099,1.08457,0.96796,0.62568,0.56281,0.61259,0.32342,1.80106,1.3033,1.16185,0.0003862,0.0003862,0.0003862
33,677.654,1.66155,1.09722,0.96314,0.67135,0.52764,0.60719,0.31834,1.80459,1.30626,1.16653,0.0003664,0.0003664,0.0003664
34,697.971,1.64292,1.09007,0.98384,0.67023,0.53266,0.61293,0.32295,1.79236,1.31243,1.15641,0.0003466,0.0003466,0.0003466
35,718.364,1.60435,1.04545,0.95541,0.6334,0.57286,0.62478,0.32867,1.78386,1.30674,1.15177,0.0003268,0.0003268,0.0003268
36,738.96,1.64708,1.07987,0.95139,0.62357,0.58291,0.62409,0.32604,1.78482,1.30856,1.15268,0.000307,0.000307,0.000307
37,759.339,1.63925,1.09572,0.97308,0.65881,0.57286,0.63036,0.32918,1.78483,1.30269,1.15957,0.0002872,0.0002872,0.0002872
38,779.672,1.63847,1.07602,0.96436,0.63971,0.56281,0.62651,0.32545,1.79029,1.3123,1.1602,0.0002674,0.0002674,0.0002674
39,800.334,1.60275,1.0419,0.95676,0.60352,0.59799,0.62575,0.32505,1.79088,1.31026,1.15779,0.0002476,0.0002476,0.0002476
40,820.786,1.59389,1.06859,0.97206,0.65776,0.55779,0.6285,0.32803,1.78776,1.30692,1.15595,0.0002278,0.0002278,0.0002278
41,840.654,1.65021,1.2374,0.99044,0.60135,0.58291,0.5842,0.29264,1.82803,1.39606,1.15552,0.000208,0.000208,0.000208
42,860.415,1.63426,1.14808,0.97457,0.57525,0.55276,0.5637,0.27692,1.8368,1.44168,1.14531,0.0001882,0.0001882,0.0001882
43,880.928,1.62647,1.10951,0.97344,0.57756,0.55779,0.56434,0.27126,1.84124,1.44856,1.14502,0.0001684,0.0001684,0.0001684
44,901.231,1.61492,1.11967,0.97643,0.5744,0.55779,0.56397,0.27767,1.82935,1.42113,1.14614,0.0001486,0.0001486,0.0001486
45,920.958,1.64957,1.08768,0.95991,0.58068,0.55779,0.56609,0.28136,1.82451,1.40958,1.14653,0.0001288,0.0001288,0.0001288
46,940.997,1.59875,1.07818,0.97327,0.58446,0.55779,0.57179,0.28819,1.81571,1.39448,1.14225,0.000109,0.000109,0.000109
47,960.842,1.54695,1.06393,0.96094,0.59683,0.56281,0.57353,0.28774,1.82057,1.39389,1.14207,8.92e-05,8.92e-05,8.92e-05
48,980.742,1.60763,1.10419,0.96287,0.58831,0.56281,0.5744,0.28824,1.81735,1.39591,1.14156,6.94e-05,6.94e-05,6.94e-05
49,1000.6,1.62589,1.07806,0.97422,0.59848,0.56784,0.57507,0.2887,1.81581,1.38786,1.14287,4.96e-05,4.96e-05,4.96e-05
50,1020.38,1.5381,1.04397,0.96097,0.59646,0.56784,0.57684,0.29139,1.81658,1.38621,1.14505,2.98e-05,2.98e-05,2.98e-05
