epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,587.819,1.62307,1.07653,0.96378,0.68746,0.53712,0.60444,0.30149,1.86377,1.3715,1.02681,0.0005446,0.0005446,0.0005446
25,612.11,1.63606,1.10805,0.99183,0.69137,0.5407,0.60777,0.3,1.86792,1.37578,1.02535,0.0005248,0.0005248,0.0005248
26,636.215,1.64934,1.07902,0.96377,0.66096,0.56672,0.6063,0.30183,1.87361,1.37122,1.02727,0.000505,0.000505,0.000505
27,660.516,1.65941,1.08095,0.96671,0.66405,0.57558,0.6082,0.30495,1.87235,1.37743,1.02767,0.0004852,0.0004852,0.0004852
28,684.822,1.63644,1.08049,0.95337,0.65587,0.57558,0.60692,0.30733,1.8646,1.37444,1.0264,0.0004654,0.0004654,0.0004654
29,709.17,1.66502,1.10137,0.95391,0.64264,0.59302,0.60568,0.30699,1.86258,1.37662,1.02589,0.0004456,0.0004456,0.0004456
30,733.315,1.61968,1.06707,0.94951,0.65176,0.59302,0.61003,0.30823,1.86269,1.37706,1.02758,0.0004258,0.0004258,0.0004258
31,757.612,1.57572,1.07849,0.96029,0.65504,0.59884,0.6024,0.3029,1.86985,1.39635,1.02766,0.000406,0.000406,0.000406
32,781.928,1.66696,1.12585,0.95924,0.65327,0.57558,0.60189,0.30184,1.87064,1.38882,1.03009,0.0003862,0.0003862,0.0003862
33,806.313,1.68633,1.05913,0.97876,0.63332,0.59302,0.60408,0.3002,1.86774,1.39169,1.03005,0.0003664,0.0003664,0.0003664
34,830.51,1.62744,1.03602,0.96315,0.63852,0.58538,0.60826,0.30526,1.86426,1.38007,1.03011,0.0003466,0.0003466,0.0003466
35,854.834,1.56665,1.01767,0.96599,0.65216,0.58863,0.61051,0.30398,1.87277,1.37729,1.03191,0.0003268,0.0003268,0.0003268
36,879.055,1.5871,1.04596,0.95793,0.64317,0.59884,0.61246,0.30479,1.87857,1.37793,1.0333,0.000307,0.000307,0.000307
37,903.432,1.59802,1.04648,0.9377,0.64407,0.59884,0.61037,0.30544,1.8691,1.383,1.03311,0.0002872,0.0002872,0.0002872
38,927.76,1.61767,1.05423,0.9578,0.64168,0.59884,0.61063,0.30889,1.86602,1.3838,1.03077,0.0002674,0.0002674,0.0002674
39,952.33,1.58407,1.02829,0.97569,0.63185,0.59884,0.60979,0.30699,1.8696,1.3886,1.03256,0.0002476,0.0002476,0.0002476
40,977.458,1.66706,1.11782,0.95843,0.62921,0.59302,0.61167,0.30327,1.87663,1.37869,1.03211,0.0002278,0.0002278,0.0002278
41,1007.87,1.65579,1.19449,0.98107,0.64697,0.55233,0.56937,0.27789,1.89305,1.49104,1.03009,0.000208,0.000208,0.000208
42,1035.02,1.62266,1.18378,0.98299,0.64378,0.51486,0.55478,0.27108,1.89462,1.54724,1.03152,0.0001882,0.0001882,0.0001882
43,1058.3,1.58509,1.10602,0.9679,0.68268,0.5,0.55464,0.27491,1.88149,1.521,1.02969,0.0001684,0.0001684,0.0001684
44,1081.58,1.59267,1.09112,0.97357,0.63707,0.53069,0.55811,0.27711,1.87882,1.51023,1.02953,0.0001486,0.0001486,0.0001486
45,1105.03,1.58004,1.06849,0.96704,0.66693,0.54651,0.56964,0.28112,1.87895,1.48368,1.02991,0.0001288,0.0001288,0.0001288
46,1128.47,1.51346,1.04731,0.95945,0.66202,0.54651,0.57058,0.28352,1.8797,1.47654,1.02913,0.000109,0.000109,0.000109
47,1151.95,1.59176,1.13614,0.96664,0.64972,0.55814,0.57525,0.28446,1.88062,1.46568,1.02727,8.92e-05,8.92e-05,8.92e-05
48,1175.37,1.57793,1.08339,0.96493,0.65963,0.55814,0.57361,0.28395,1.87997,1.46509,1.02814,6.94e-05,6.94e-05,6.94e-05
49,1207.32,1.55158,1.07963,0.97165,0.66765,0.54894,0.57574,0.2855,1.8844,1.45941,1.03054,4.96e-05,4.96e-05,4.96e-05
50,1244.56,1.52568,0.99204,0.95644,0.67549,0.55672,0.57606,0.28659,1.88809,1.45757,1.03199,2.98e-05,2.98e-05,2.98e-05
